ssn,etytr,indicator,alp,er-cv,leukocyty,hbver,alt,trombocyty,ast,weight,hematokrit,smoker,hemoglobin,erytrocyty,blood_group,sex,race,age
486-79-3483,5.6088,1.0,55.09452,72.82842,7.4182,4.45266,10.64235,6.6405,63.03892,52.53982,5.84682,1,7.84477,5.54878,2,0,0,111
526-80-2081,6.6716,1.0,29.30896,53.13669,4.43185,8.47088,10.58092,5.4906,70.00816,61.34458,7.65838,0,3.91161,4.86651,5,0,0,64
391-21-0755,6.44355,1.0,30.57601,39.07368,6.48317,6.03289,11.54179,8.15794,79.08558,73.13618,7.0798,0,4.23434,6.74689,4,1,0,10
798-93-5487,4.22461,0.0,36.72226,51.42082,3.66956,5.83609,6.10145,6.48715,74.14532,65.24238,4.27947,0,8.39132,5.74394,6,0,0,114
170-47-1174,4.92118,1.0,90.0807,56.36111,4.78882,3.60494,8.66564,6.35293,80.85627,48.22734,5.86673,0,6.62781,5.67764,0,1,1,6
368-86-5178,5.01019,0.0,88.61825,63.61863,4.87512,2.15002,11.53695,10.1653,61.97007,101.90972,5.70879,0,6.17488,6.38291,7,1,0,30
381-84-1004,6.03482,0.0,87.63606,55.84058,6.97316,6.86051,11.0189,3.49005,75.19478,69.28436,6.97172,0,5.95026,6.78547,2,1,0,96
547-50-8695,5.98747,0.0,50.83575,62.52545,4.92049,7.84176,13.92355,3.99257,87.70248,71.27934,6.96715,0,8.06254,7.29927,1,0,1,65
711-07-1485,5.72955,0.0,72.0395,43.66043,4.91336,3.78242,12.31384,7.23932,64.09665,149.92131,4.68212,0,7.2647,7.2816,3,1,2,79
157-90-2649,5.16213,0.0,77.90621,56.94428,6.81618,2.66049,1.84215,8.15244,84.61956,81.10744,5.96571,1,5.40263,5.09955,4,1,0,55
555-85-7435,5.23514,1.0,10.08828,35.123,5.79852,4.25107,5.32982,5.55458,63.08728,76.12811,4.8798,0,9.37825,6.04104,0,1,0,5
338-15-8346,3.97262,0.0,84.52877,56.57613,4.5657,6.26448,11.41825,5.32606,80.0542,54.99231,5.52675,0,6.45199,6.24707,4,1,0,26
427-73-3968,6.75603,1.0,44.40796,62.76417,4.86755,6.43763,15.67892,7.6182,54.57422,43.87771,4.61459,1,4.71787,7.45944,0,1,2,32
499-54-4261,6.82277,1.0,57.0265,59.23846,4.72323,8.58688,9.92009,4.6754,63.49802,62.11232,5.49556,0,4.85579,6.14419,2,1,1,23
296-45-4760,7.21467,0.0,72.18478,39.94482,4.22656,7.90058,8.53294,3.72274,74.45835,90.34338,4.59142,0,7.3278,4.99823,1,1,2,56
697-81-5011,5.4905,1.0,79.46472,59.23711,5.33741,4.0322,8.2475,7.34766,74.47116,73.50257,6.37814,0,5.6749,4.7103,7,0,0,70
479-59-3755,6.6166,1.0,30.0406,53.2793,4.29083,7.86491,5.42593,6.35755,78.29709,113.11129,6.50718,0,4.14919,5.13058,5,1,1,49
732-27-6361,5.57718,1.0,35.28246,56.45538,6.71866,5.80139,7.70688,5.44325,,39.65903,6.03664,0,10.50973,4.44719,2,0,1,102
865-22-0977,4.52016,0.0,88.47103,21.16829,6.31967,3.69247,6.54148,6.11624,66.355,65.20182,6.05779,0,6.56841,6.04959,4,1,1,45
390-13-9125,6.77752,1.0,88.805,53.93398,7.74434,5.18953,11.02775,7.81744,72.2275,79.3078,6.83078,0,5.92846,7.27485,6,1,0,95
513-54-5237,7.32992,1.0,68.91559,62.61607,5.64341,4.26229,2.45183,6.43737,75.16804,46.70522,4.894,0,7.38728,5.41486,1,1,1,94
350-22-8210,4.23936,1.0,66.67558,42.58695,8.20436,5.45026,7.05504,7.14976,64.87214,83.82161,6.99491,1,7.31066,4.90804,6,0,1,42
797-11-9646,4.3725,0.0,87.81824,40.91769,4.06103,4.06173,9.51759,6.74986,66.42674,70.15964,6.22681,0,6.37887,5.65118,4,1,0,40
701-70-0659,5.27362,1.0,79.51938,40.82659,7.37832,5.59779,8.51998,7.44421,82.74179,58.45408,4.74782,1,7.07129,6.04093,3,0,0,38
748-65-9461,5.58173,1.0,59.90393,44.65912,4.62459,6.58691,13.97287,7.18052,56.9573,70.99285,5.45802,0,5.03558,6.85668,3,0,1,10
634-48-4953,5.73735,1.0,25.76084,61.10842,7.89593,7.11766,12.2889,7.06249,68.89961,79.01035,5.74877,0,8.59258,6.49068,1,1,0,23
572-38-0377,5.51767,0.0,77.02289,47.03592,5.2815,2.68765,6.48206,8.19797,79.85746,77.8163,5.97868,0,6.94219,6.22263,4,1,0,44
526-80-2081,4.03115,0.0,83.0122,68.78196,7.13022,5.50106,5.51355,5.64429,68.66632,145.25153,6.13667,0,5.9539,5.46472,5,0,0,64
433-99-1363,6.09831,0.0,84.90532,59.18184,3.88592,6.9793,9.10844,4.31406,79.90106,4.22274,6.37855,0,5.81463,4.93759,2,1,2,82
764-05-8876,5.37445,1.0,34.11324,25.61488,3.88514,7.38801,8.42735,6.98959,67.15659,38.41114,5.38427,0,4.23051,6.41214,0,1,2,70
255-33-1632,4.83609,1.0,55.41441,26.54966,8.52992,5.47243,9.19253,8.47309,56.50294,118.08148,7.43105,0,4.70493,5.78034,6,1,0,85
741-08-3382,6.35445,1.0,68.6954,57.57517,7.79824,5.88547,3.85828,7.01284,72.6694,113.38699,7.04528,0,7.21603,6.12025,2,1,4,51
309-78-0370,5.51028,0.0,66.51843,66.66732,4.82878,3.10517,7.42227,7.79634,79.14193,31.60087,6.85106,1,7.52377,5.07562,6,0,1,110
096-56-6886,6.32932,1.0,64.57901,64.50506,8.88228,7.79956,8.83262,7.81939,67.72025,125.95667,5.35077,0,7.62679,5.63035,4,0,0,22
065-86-6567,6.62677,1.0,74.61722,37.96537,5.19899,7.69664,10.53163,5.21364,68.21149,55.5754,6.4327,0,5.34625,6.01461,7,1,0,50
049-94-0706,5.24572,1.0,18.07779,63.70258,6.93123,6.66508,7.1545,5.82992,58.829,114.34168,6.19739,0,9.88484,6.52528,0,1,2,7
694-25-0434,5.75799,1.0,77.30391,60.0954,7.0546,4.82874,9.58179,7.21059,78.28667,54.69061,5.6198,0,7.04716,5.31181,2,1,0,55
583-72-8571,6.93414,0.0,86.84905,43.44556,6.09248,5.08385,9.30512,6.54178,64.07368,43.20938,5.53833,0,6.67805,4.1554,4,0,1,9
557-78-7226,7.45566,1.0,24.79207,53.60181,8.51663,6.86452,8.1103,6.64742,86.80483,8.97522,5.04163,0,8.87827,3.58873,4,1,0,65
017-41-7001,7.53247,0.0,88.28938,51.00289,2.68112,5.59463,14.68456,6.74292,80.64511,54.28777,4.49998,1,6.23847,7.30213,6,0,0,8
486-41-3422,5.47278,1.0,25.68652,31.61795,5.91678,8.01996,6.28993,5.56696,65.46607,119.87302,6.21719,1,3.92997,4.41762,1,1,0,32
742-40-6520,7.41071,0.0,68.90886,23.82794,4.38405,4.93752,5.90696,6.1513,63.60438,74.82802,7.62748,0,7.5551,4.87913,0,0,1,55
088-75-2918,6.41135,1.0,79.49077,75.14333,7.07977,3.37265,9.1054,7.74199,63.62783,98.96684,4.78669,0,5.48388,4.49527,0,0,1,40
167-39-3714,5.77286,1.0,85.90023,76.90808,5.47626,3.21058,7.20493,7.41889,74.55491,24.39749,6.15591,0,5.87687,5.09643,7,1,0,115
032-86-1150,5.48264,1.0,61.39475,63.42666,6.42877,4.27409,12.02916,6.67643,64.62478,35.39163,5.27208,0,7.55122,6.65636,0,1,0,70
802-17-3267,4.94367,1.0,54.92058,60.73429,5.48228,6.25575,12.75559,7.95342,70.95031,39.60616,5.10466,0,4.62748,7.27033,7,0,1,68
256-33-9173,5.00204,0.0,56.99513,28.03557,5.89672,4.51734,8.86181,6.73207,75.38445,84.62934,6.25498,1,7.57292,5.28248,6,0,0,5
861-21-7756,4.77892,0.0,55.85192,50.90008,3.50155,6.05702,7.31874,5.50961,74.19611,67.0412,6.7356,0,7.82347,5.16648,7,0,1,56
292-83-2151,4.29835,1.0,81.45656,47.52656,3.60235,6.87813,11.83145,6.83073,86.22132,128.74616,6.22258,0,5.76536,6.4141,2,0,0,21
115-68-6964,6.12735,1.0,34.12055,51.4911,4.21479,6.69077,10.56891,7.70051,68.47788,61.75847,6.00983,0,4.27846,6.42754,0,0,0,34
552-40-7444,5.59271,0.0,75.91143,61.90596,3.49103,4.1187,9.33324,7.70865,62.48973,100.74063,5.73407,0,7.01717,6.51648,1,0,1,10
684-86-6896,5.62628,1.0,17.75603,28.32334,7.57535,5.29272,6.4466,9.3062,76.74892,98.00964,4.38381,0,3.67073,5.49889,6,0,0,24
473-78-9405,5.00705,1.0,81.39881,58.03874,7.57565,3.37837,8.67097,7.5808,83.9661,91.09021,7.43589,0,5.60387,6.84862,0,1,4,1
179-01-6859,7.67258,1.0,22.84702,57.47171,5.39168,4.88254,8.85375,5.84377,75.39508,64.78376,6.9007,0,8.97814,6.71725,6,1,0,45
392-21-8227,5.83522,1.0,81.15586,72.54568,8.29908,6.2162,8.30582,7.47715,71.40021,19.32469,6.29511,0,6.98926,5.92324,2,0,0,75
574-16-1976,5.36006,1.0,27.09968,44.01308,3.61256,6.46015,7.34393,8.44853,86.2431,61.81705,3.25735,1,4.20387,5.43095,4,1,1,12
032-23-8276,5.39151,1.0,82.78827,57.75638,7.17568,5.94289,7.9647,7.94417,82.80269,157.29023,6.65465,0,5.83942,5.73545,1,1,0,43
543-34-1335,6.44724,1.0,40.58954,50.28752,4.51379,8.79424,7.95612,4.43591,86.09895,83.62894,6.05791,1,4.08089,5.23116,5,0,1,70
377-15-4007,5.82478,1.0,87.91677,49.29805,4.38169,5.52539,14.49079,8.55725,64.5246,54.53392,6.91707,0,5.95664,7.57452,6,1,0,89
762-31-4177,5.91924,1.0,84.61632,44.87128,7.13851,4.39331,10.98776,6.89812,81.7844,70.51818,4.26178,0,6.57381,6.76357,1,0,0,97
140-04-7043,6.43384,1.0,14.12763,49.14678,8.03528,5.1971,7.71698,6.0587,73.84952,84.92729,6.44112,0,9.41547,4.78486,0,1,0,42
017-77-0792,6.25095,1.0,80.31938,37.86519,7.39801,5.49418,9.05162,8.01146,70.67778,26.46962,4.58976,0,5.81198,6.75775,7,1,0,100
462-23-6926,4.88778,0.0,82.43052,74.72939,5.42762,6.55839,12.25979,4.14363,79.26632,78.92716,6.09701,0,5.62984,5.45342,7,1,0,24
350-22-9434,5.29817,1.0,36.16827,43.12765,3.33129,8.45023,4.48042,5.55065,76.82137,76.25879,6.32372,0,4.46576,3.88731,6,0,0,30
366-27-7166,6.26664,1.0,58.66182,54.6796,5.14602,7.87249,10.30874,5.48074,73.68847,84.68703,5.90868,0,4.84522,7.36086,6,0,0,57
204-24-6741,5.39049,0.0,50.88396,36.31782,7.66,3.24012,6.19244,8.55891,73.42225,74.38552,4.5502,0,4.77439,5.63942,3,1,1,77
141-76-5964,5.23116,1.0,22.1879,47.52409,3.9876,7.43206,8.42268,7.5716,72.84387,97.08591,5.75667,0,3.54321,5.27306,0,0,2,52
013-44-0584,6.06332,0.0,43.17377,47.56784,3.61457,7.16721,6.70942,5.34628,80.44879,64.90646,6.09892,0,8.05306,5.96855,3,0,1,64
047-57-7764,5.60419,0.0,50.62566,30.25082,3.56664,4.97142,11.72832,7.85584,67.86245,53.67429,6.18752,0,7.84822,4.41895,6,1,3,59
298-19-1501,6.13191,0.0,66.29192,77.5238,3.79064,6.76506,11.21129,5.51099,63.61981,31.75139,5.70949,0,7.42554,5.79721,2,1,1,21
118-15-0017,6.24343,0.0,21.4448,68.96768,4.14468,6.17612,7.6545,4.00756,70.2049,34.07369,6.7303,0,8.48022,6.48645,0,1,0,2
717-35-5984,5.14387,1.0,60.65898,53.2898,5.26102,7.32592,9.94551,6.08828,57.03843,102.65072,4.4347,1,4.86778,5.65913,4,1,3,21
433-99-1363,5.68723,1.0,85.64954,19.8672,4.46429,5.42076,9.76854,7.93764,71.11465,68.31248,6.4746,0,6.53813,5.15569,2,1,2,82
370-49-7757,3.94754,1.0,38.3319,38.38912,4.95329,7.30271,12.64854,6.27785,70.82535,75.95178,5.77661,1,4.52746,5.67202,0,1,0,83
332-72-1298,6.05261,1.0,57.52155,53.62776,4.70736,6.53375,10.78099,7.45186,75.3072,86.48362,6.75491,1,4.82932,6.74252,4,0,1,90
549-55-1782,5.5973,1.0,81.81117,60.83254,5.68799,3.54853,9.21298,7.6164,70.61851,75.22872,5.15831,1,5.40459,6.08583,4,0,0,103
896-18-3504,3.34331,1.0,67.36218,61.59204,3.83274,6.83213,12.62215,7.25913,75.70719,17.10421,6.50773,1,5.21994,6.79964,6,1,3,103
647-97-3599,5.87846,1.0,42.18,49.44093,4.14988,6.38708,7.9041,8.1957,66.6027,89.50246,7.19843,0,4.6136,4.06762,3,0,0,103
056-05-2498,,1.0,60.36557,58.58961,7.59174,3.21909,7.68567,7.92223,84.85843,85.54162,5.78481,1,4.89341,6.55857,1,1,0,10
850-58-4942,5.63092,1.0,51.62426,59.92964,3.15021,7.97698,12.09165,6.21254,70.81175,55.4284,6.63588,0,4.72512,5.15148,5,0,3,0
010-27-8646,5.12461,0.0,86.17357,64.9489,5.65364,3.02632,6.0586,9.40896,83.12146,55.92134,5.59731,1,5.64942,4.98752,0,1,1,94
135-10-3665,6.79093,1.0,49.8299,49.39353,2.94168,7.68014,9.82229,6.39634,75.76505,82.67787,5.18324,1,4.64487,5.53194,3,1,0,20
629-90-0979,6.05071,0.0,41.86178,67.70749,4.92749,7.56057,1.52428,4.22403,79.50001,75.77604,5.22546,1,7.87354,4.512,4,0,1,13
481-17-0025,7.12352,0.0,37.63123,59.76717,3.62761,4.14674,15.72018,6.40994,77.97684,65.42657,5.26198,0,8.18892,7.36139,4,1,1,91
659-05-9158,5.98815,1.0,52.8778,72.28447,5.10451,9.86982,8.92606,4.89077,67.99088,84.11245,5.18458,0,1.55364,5.46018,2,1,0,109
784-44-2331,4.82281,1.0,64.30744,46.63614,5.62364,3.68169,10.21141,6.32769,72.63099,69.66657,7.16628,1,7.61294,6.22501,1,0,0,46
838-47-1228,6.54597,0.0,85.93596,60.1311,3.39262,3.31192,11.94715,9.05667,71.51369,118.42569,6.82772,0,6.575,6.36473,7,1,1,88
461-64-1229,7.01707,1.0,68.19439,53.79538,8.28668,5.4518,11.64353,6.96655,74.71787,125.03797,6.08906,0,7.414,5.37592,3,1,4,86
797-11-9646,6.8318,1.0,56.81459,,7.99278,5.11593,6.5388,8.66152,81.05617,31.92502,5.67321,1,4.9144,5.6647,4,1,0,40
890-25-5558,5.63074,0.0,66.83837,24.3957,3.77812,6.68564,7.89006,6.61591,62.75661,133.49446,8.01325,0,7.32222,4.22117,7,0,0,5
326-86-2360,5.36511,1.0,12.3668,60.55772,6.12653,5.56753,15.83543,10.07174,82.03073,75.91448,5.82181,1,2.9304,6.2483,7,1,0,32
462-71-9620,5.87843,1.0,66.33046,57.36229,3.83375,5.91337,6.18336,8.87586,52.70812,29.25759,4.68456,0,5.07198,4.98893,6,0,1,51
063-84-1630,5.31287,0.0,35.33727,52.77382,4.12016,5.79894,6.44764,5.05468,72.3768,112.72589,6.65906,1,4.36414,4.762,0,0,0,27
487-79-6866,5.74499,1.0,16.35046,53.52811,5.06615,3.89789,8.43455,5.55488,68.68047,119.10959,5.65631,0,9.18384,4.72904,3,0,1,8
833-12-8797,6.75225,1.0,76.65163,49.69873,8.26319,4.19919,7.28424,8.02285,63.64935,35.61229,5.69249,0,5.53453,4.38857,2,1,0,11
174-73-9038,5.79175,1.0,16.83453,45.66558,5.48826,7.08352,5.6711,7.16338,69.24969,2.80945,3.86138,1,3.80688,6.69167,4,0,1,17
803-17-7441,6.58685,1.0,88.48719,49.66031,7.58573,4.42405,12.02809,7.58559,69.3322,153.83378,5.62776,0,6.23885,6.72395,5,0,0,94
215-62-3563,6.15466,1.0,75.95565,71.77683,6.94762,4.3308,7.97853,6.71046,71.40632,111.98954,5.49334,1,7.23754,4.74278,6,0,3,81
845-03-7709,5.72913,1.0,90.99359,57.75822,6.66234,5.91475,6.97407,7.83083,79.48757,106.44548,7.4347,0,6.10801,6.53771,6,0,0,48
745-24-1935,6.59963,0.0,87.89481,52.15318,4.4495,4.02822,13.09066,7.15824,80.33467,114.9246,5.88278,0,6.65115,6.40992,5,0,1,48
691-03-0708,4.22224,1.0,18.46483,58.6223,5.35054,7.55915,7.8768,6.82788,66.86352,42.88414,5.27601,1,3.80373,4.1368,4,0,1,5
003-98-6648,5.37931,1.0,89.69081,41.6735,7.65333,4.88649,4.98738,7.47903,72.5182,64.44299,5.60293,0,6.37214,4.64718,6,1,1,62
003-63-9980,5.44815,0.0,65.2232,54.63026,4.56055,6.10361,10.44338,4.89484,69.68279,77.65485,5.23134,1,5.14987,6.44885,3,0,0,46
411-60-4177,5.12887,0.0,75.94375,44.58057,6.03153,8.4161,12.72136,2.40526,73.96976,43.80715,6.982,0,7.29831,6.20722,7,1,0,80
528-29-1037,5.27921,0.0,19.83732,33.34978,3.25933,7.77987,14.03518,5.26985,74.64439,76.10534,5.32924,0,9.42026,7.09559,5,0,1,61
538-56-5538,6.65085,0.0,15.92039,36.92868,6.64978,4.44829,5.48999,5.63148,70.91488,95.41226,6.26727,0,9.36053,5.8333,1,0,1,5
319-46-8676,4.5678,0.0,85.77048,73.35507,6.10531,2.84726,5.30491,8.94946,79.20429,64.28769,7.95364,0,5.85071,5.77418,4,1,0,38
785-10-0259,6.91362,0.0,85.11323,40.92052,5.31532,3.22719,10.68146,8.2739,73.72113,42.62786,4.19949,0,6.44703,6.75715,2,0,0,84
248-67-8085,5.97679,0.0,91.73848,39.88892,4.85606,3.18138,8.1304,7.1137,80.87109,59.46222,6.56835,0,6.42224,6.76414,4,0,3,13
287-96-7669,6.69609,1.0,83.44997,38.69255,4.74448,3.50205,7.7935,6.84068,81.49335,39.7517,4.75113,0,6.68432,5.52378,5,1,1,6
683-65-8200,7.51937,1.0,23.39769,35.4301,5.17451,6.91071,7.72303,7.62446,74.91687,66.89469,6.06837,0,3.88316,5.85688,3,0,0,38
836-14-0819,8.36797,0.0,72.77464,39.68802,4.74871,6.34846,8.40933,4.60105,75.31602,57.58007,4.17276,0,5.37213,5.67211,4,0,3,83
405-73-2466,7.09856,0.0,30.88579,53.11511,4.94528,4.77796,7.57368,5.87757,89.58421,82.31997,5.90789,0,4.13789,5.65832,2,1,1,25
662-52-1994,4.83032,1.0,86.18381,47.04634,5.43089,6.78406,3.57615,6.36023,65.16888,142.20252,6.4075,0,5.67158,5.751,2,0,0,99
874-93-7809,5.81926,1.0,28.36667,40.0104,2.51891,6.2726,8.47741,8.99315,69.12868,48.14211,5.14317,0,4.22667,4.84491,1,0,4,57
557-40-6517,6.44698,0.0,63.35978,64.1511,3.92365,7.01889,7.0296,5.03637,60.66872,89.15487,6.72536,0,7.54891,4.97643,5,0,0,90
074-90-9029,6.00014,1.0,61.55703,80.24211,4.87021,5.86135,5.09176,7.6381,72.0746,108.58532,5.92443,0,5.12719,4.5462,2,0,0,49
857-88-1372,3.4587,1.0,79.25362,49.27309,8.009,5.82056,16.97067,7.2497,80.13301,53.52103,5.71672,0,7.22452,7.71927,7,0,0,89
069-24-0370,4.91229,1.0,86.01327,53.35249,3.68831,6.17588,7.62559,7.57659,73.30354,54.95153,4.72366,0,6.44086,5.15869,5,0,1,94
660-60-0083,6.85357,0.0,79.42949,40.85651,5.51515,4.47021,3.6832,6.50989,77.98868,71.60779,7.78113,0,7.12351,3.51647,7,0,1,44
264-20-0033,6.69108,0.0,61.14795,55.14781,3.87802,4.77788,7.50868,6.90764,60.7034,31.58733,5.42194,1,7.54179,5.75916,2,1,1,12
267-27-9251,7.38286,0.0,47.73179,61.70481,3.5417,6.73841,12.23041,5.77432,78.01682,121.72765,6.53146,0,7.92216,6.96755,1,1,0,65
065-26-9586,4.50472,1.0,85.80161,39.02536,7.70095,4.91807,4.26063,7.31346,68.5906,76.23947,7.07412,0,6.37972,5.2452,2,0,1,30
651-68-9317,6.14,1.0,46.96516,45.49064,3.75782,6.74066,9.64154,7.61571,70.76881,74.8092,7.5516,0,4.55354,5.93893,2,0,2,15
066-71-1135,5.28101,1.0,15.04515,58.84662,8.20961,6.65721,4.39634,6.82351,77.21963,122.35569,6.70512,0,8.89657,4.06411,6,0,1,62
671-71-5827,6.63743,1.0,85.65145,32.17339,6.07949,3.31986,9.00994,7.06939,74.51112,110.05633,6.7583,0,6.13001,4.16676,6,0,3,33
580-34-0485,7.03757,1.0,76.8362,45.44392,5.11513,7.88474,2.23839,4.95279,69.12704,57.93277,5.26399,0,5.31571,5.82954,5,0,0,35
884-21-6981,4.65555,1.0,88.91493,43.23431,3.45841,4.80682,5.84984,10.13836,76.82702,63.33732,4.72419,0,5.93298,4.69175,6,1,3,53
377-15-4007,4.33603,1.0,38.64995,34.81601,4.86047,6.7154,6.43139,9.36258,77.40197,92.05191,5.12889,0,1.78212,4.87203,6,1,0,89
134-74-1544,5.82035,1.0,86.02068,46.03016,7.70627,4.87121,10.93013,8.03641,86.34221,38.12738,5.77836,0,5.74965,6.72422,6,0,0,59
210-64-4272,7.05608,0.0,85.93973,58.70135,6.10476,3.61472,12.52312,7.27623,74.20054,68.95184,6.55626,0,6.39944,7.16851,2,1,0,6
370-62-5822,3.84423,0.0,89.05852,46.40113,5.386,4.02638,5.67813,7.53564,62.82352,12.96895,5.76931,0,6.35767,4.38339,0,1,0,16
370-47-6852,6.65087,1.0,83.05798,32.92634,7.43691,6.54248,9.76059,7.59568,80.78238,51.91837,4.92938,0,7.14741,4.7453,7,1,0,75
035-97-3597,6.75559,0.0,20.05359,49.77385,3.52604,7.22344,8.31225,5.82258,58.60112,97.98466,5.31071,0,9.15853,5.05279,4,0,1,75
464-59-8221,7.01399,1.0,90.48302,60.12158,8.63538,6.62695,14.4182,8.06887,62.86415,53.44007,7.21886,0,6.41296,6.89326,0,1,0,28
024-28-4796,7.62707,1.0,11.02395,43.66499,7.96342,4.20274,8.19318,9.22013,73.99894,5.62794,5.41404,1,3.11937,6.02034,5,1,0,107
400-30-8077,5.5824,1.0,55.58913,47.18811,3.87085,8.95677,6.94865,4.49721,76.93991,69.23201,4.97562,0,4.81523,6.24727,3,0,0,111
376-30-9793,6.43503,0.0,51.68216,56.08203,5.40279,6.09259,7.91461,4.34613,88.51649,36.37292,7.05056,0,4.7304,5.44436,7,1,0,65
253-29-4705,6.98644,1.0,16.93457,45.6221,5.65153,7.07329,8.67422,7.69856,70.14379,128.56774,7.59209,1,2.98094,5.20957,7,0,0,96
732-47-1526,4.70962,1.0,74.7623,70.93524,5.84886,2.98175,6.97028,7.44826,65.19919,89.88447,4.88644,0,5.41052,4.33167,0,1,0,28
309-18-8537,6.81318,0.0,53.07243,34.01567,7.9902,6.29285,8.90887,7.09134,76.67961,39.50847,4.90534,0,7.97368,7.01872,2,1,0,99
028-18-3450,6.60138,1.0,63.07474,48.232,7.36225,5.82102,7.67757,7.14042,63.06027,86.93285,5.42055,1,7.48555,6.41612,3,0,0,28
352-01-0800,7.45022,1.0,63.44385,46.63125,6.22938,4.8526,5.95973,8.0354,79.48645,103.37368,7.59229,0,4.98982,4.53264,0,1,0,85
247-12-1126,6.89197,0.0,91.71144,47.53839,5.50614,3.1765,13.09475,7.15297,72.37155,54.70177,5.86257,0,6.31379,7.1144,7,1,0,105
877-83-5713,4.6809,1.0,30.9008,73.18207,4.59486,4.85536,13.79589,10.43485,77.02049,106.57723,6.9769,0,4.09047,7.14466,4,1,0,96
266-48-6388,5.59924,0.0,61.97488,45.08533,5.86831,8.18055,7.03534,2.83207,81.29582,104.50806,6.13535,0,7.45679,4.66002,6,1,1,86
595-82-6666,6.47113,0.0,52.81123,24.79451,5.71724,5.81844,5.75534,4.65623,74.7842,87.69925,5.76713,0,4.7866,5.60704,0,0,0,67
177-46-6636,5.35128,1.0,26.87336,62.45235,4.69719,6.74897,9.78675,7.71206,71.84102,54.45551,6.03089,0,4.06405,6.16553,6,1,0,65
215-66-7723,6.96325,1.0,38.07381,40.91546,4.98348,6.82626,11.13868,7.55988,87.24931,48.05708,5.746,0,4.33224,7.63761,0,0,3,26
147-89-9996,4.06278,1.0,56.57988,72.88667,3.95487,4.16912,7.54195,10.8679,73.33053,61.58634,4.82783,0,4.76519,4.93525,7,0,0,64
365-43-1507,7.62756,0.0,30.64092,49.47729,4.00026,5.36289,7.39272,6.42282,76.80544,24.7762,6.07814,0,8.52418,5.49896,0,0,0,30
759-10-7890,6.80684,1.0,86.91427,50.20798,6.50617,2.68718,7.5034,7.13524,79.38949,72.9177,5.78254,0,5.92684,5.99738,7,0,4,74
482-99-1607,5.51776,0.0,85.33174,27.03256,3.34029,3.29866,8.305,9.48302,68.7075,117.34813,4.99729,0,6.93693,5.86653,7,1,1,23
247-34-2874,7.20479,1.0,78.9907,57.86158,6.14338,4.50657,7.91731,6.98804,76.43449,40.98119,7.16244,0,6.59038,5.42827,2,0,0,6
144-57-2616,5.93255,1.0,76.77114,55.3471,6.14782,7.47746,6.55603,5.13305,76.1718,49.61147,4.8668,0,5.40853,5.22468,4,1,0,63
660-80-4979,5.28231,0.0,18.71673,27.15877,8.19731,4.27132,13.25178,9.42199,73.2459,90.89129,5.31197,1,3.0785,6.8122,0,1,0,0
357-46-9091,5.07616,1.0,13.71531,45.76716,5.33854,8.57769,13.01772,5.33173,71.85291,91.50405,7.54512,0,3.08172,6.69677,3,0,0,23
848-73-1322,5.623,1.0,88.97392,39.6567,4.30444,4.65804,13.9599,9.3957,71.44303,135.66493,4.89667,1,6.12114,7.65598,1,1,0,76
115-62-8921,6.56768,0.0,47.56694,38.93859,3.45622,4.77254,6.7511,6.59473,71.23001,68.17057,5.37473,0,7.89128,6.69258,4,0,0,42
140-95-3744,5.71318,1.0,14.64744,47.16245,4.65533,6.82936,6.42878,8.02834,88.81924,109.30071,5.12853,0,3.35073,5.91469,3,1,4,49
052-56-6330,6.50601,1.0,67.52436,44.70569,7.28139,5.11342,13.66838,6.95139,72.66042,86.88224,6.72591,0,7.45414,4.66162,4,0,0,94
426-27-6634,4.68599,1.0,16.06388,41.66681,4.81462,8.45344,12.25884,5.84112,72.91117,86.50496,4.93186,0,3.19976,6.52665,0,0,0,107
185-19-3915,7.53622,0.0,87.37247,41.52479,4.25066,3.51134,6.71083,8.268,75.06174,-8.43547,4.94449,0,6.83044,5.54974,4,1,1,89
282-68-1629,3.61078,1.0,76.00775,61.95969,6.04543,4.17885,8.54792,6.66808,63.25327,134.69739,5.15451,0,7.24742,5.86334,1,0,0,35
115-68-6964,6.68277,1.0,18.24735,63.42065,4.74501,8.38297,11.87599,5.90457,71.48662,89.08564,6.75867,0,3.24677,7.28926,0,0,0,34
103-72-5683,6.12234,0.0,80.21938,59.30036,5.46809,7.50694,5.19317,2.91705,70.24631,81.85276,4.98211,0,5.60855,5.40113,4,1,1,82
488-04-8625,5.57532,1.0,43.40788,58.79696,4.0049,6.82486,12.09765,7.71715,68.52744,131.4526,6.72665,0,4.60525,6.03395,0,0,1,102
554-61-1849,4.61486,1.0,12.91137,77.7833,6.25323,4.85662,10.47066,5.41818,82.29069,105.38635,4.96841,0,9.69769,6.11526,0,0,3,1
552-51-3394,6.19903,0.0,46.18323,56.12679,5.54056,6.91112,6.90886,3.17898,81.84872,80.42361,6.40536,0,4.66513,5.51722,0,0,0,34
503-30-1440,4.81878,1.0,39.80374,62.55424,8.37216,6.50933,10.92082,7.11702,74.94551,27.77262,6.11444,0,8.07504,6.85612,7,1,0,60
535-82-0562,5.31643,1.0,22.94829,45.97623,5.30224,8.80796,4.87473,4.35108,81.13103,52.32186,4.21595,0,3.90104,4.8135,2,0,1,58
664-30-1840,4.79779,1.0,20.3379,68.64306,4.21501,5.86572,6.48326,9.64465,80.06175,66.65321,5.52165,0,3.64935,5.31157,5,1,0,84
